vix_warning_low,vix_warning_high,vix_risk_low,vix_risk_high,vix_crash_th,vix_extreme_th,panic_drop_pct,risk_warning_pos,panic_reversal_pos,risk_warning_confirm_days,risk_warning_gap_buy_pct,risk_repair_vix_th,risk_repair_gap_buy_pct,risk_on_gap_buy_pct,panic_gap_buy_pct,cagr,max_dd,calmar,vol,sharpe,total_turnover,annual_turnover,trade_count,avg_position,time_in_market,worst_year,recovery_days,total_ret,score
15,20,20,30,30,45,0.025,0.7,0.4,2,0.25,20,0.67,1.0,1.0,0.09791586482920489,-0.1319186177319776,0.7422444724833536,0.09006437096959392,1.0871764691751598,195.0758681763912,17.924895811679722,504,0.649760647906692,64.9760647906692,-0.06009942654607936,399,1.763830071336761,0.23711935900872855
15,20,20,30,30,45,0.015,0.6,0.5,2,0.25,20,0.67,1.0,1.0,0.09706605908837784,-0.13079025837054403,0.7421505263287912,0.08935751635456267,1.0862663047082504,208.6095711322934,19.16846436630696,571,0.6442015437617091,64.42015437617091,-0.07240080337648647,532,1.740637527173765,0.19469239184444465
15,20,20,30,30,45,0.015,0.6,0.5,3,0.33,18,0.33,1.0,0.5,0.09706178307673374,-0.1307902583705442,0.7421178326733348,0.08871956444984583,1.0940290755327577,197.98295147301474,18.19201837119966,555,0.640209943871124,64.0209943871124,-0.06632672168304365,399,1.7405212762951372,0.23123576113597838
15,20,20,30,30,45,0.02,0.6,0.5,2,0.2,20,0.67,0.75,0.5,0.09698170393055916,-0.13068734669339924,0.7420894706668455,0.08671173286488659,1.1184380789814816,186.76258215975133,17.16101462486772,1241,0.6316349129945881,63.163491299458805,-0.06525061222982798,399,1.7383450112328123,0.26234333487373723
15,20,20,30,30,45,0.025,0.6,0.5,2,0.33,20,0.5,1.0,1.0,0.09705084346145165,-0.13079025837054453,0.7420341902414088,0.08874693937780989,1.0935683432224148,196.9048743560479,18.09295732290478,504,0.6404120671924755,64.04120671924754,-0.06369028341541239,399,1.740223884043163,0.23412395015289816
15,20,20,30,30,45,0.025,0.7,0.4,2,0.2,20,0.5,1.0,0.5,0.09788749241947703,-0.13191861773197763,0.7420293973846626,0.08963779315982288,1.0920337166818135,191.5969772,17.60523167856604,504,0.6477189802692958,64.77189802692958,-0.05830461979314927,399,1.7630528764215456,0.24649420790344784
15,20,20,30,30,45,0.015,0.6,0.4,3,0.2,18,0.5,0.75,0.5,0.09500233135423763,-0.12803596872592138,0.7419972082813948,0.08617605709491172,1.1024214214118073,182.36754800344886,16.757169033524452,1269,0.6285781769132248,62.85781769132248,-0.06171591583278313,399,1.6850490415276798,0.2796691961635403
15,20,20,30,30,45,0.015,0.7,0.4,3,0.25,20,0.5,1.0,1.0,0.0978785155489943,-0.13191861773197747,0.7419613488359669,0.0899561943996031,1.0880686561083128,197.06767578125,18.10791662367335,559,0.6495850219189281,64.9585021918928,-0.06447660305918235,399,1.762807017665947,0.2313456110015331
15,20,20,30,30,45,0.015,0.7,0.4,3,0.2,20,0.5,1.0,1.0,0.09787839526599607,-0.13191861773197788,0.7419604370389771,0.08985526252507213,1.0892895142194399,196.5445772,18.059850772905662,560,0.649165652804507,64.9165652804507,-0.06447660305918235,399,1.7628037234870426,0.23278667472757314
15,20,20,30,30,45,0.02,0.6,0.5,2,0.2,20,0.67,0.75,1.0,0.09695028301347652,-0.13068734669339874,0.7418490425161693,0.08688450039972527,1.1158524543208754,189.54258215975133,17.416459907886587,1240,0.6321595608819122,63.21595608819122,-0.06997277693368331,484,1.7374915317661315,0.24978520189437142
15,20,20,30,30,45,0.015,0.6,0.5,2,0.33,20,0.33,1.0,0.5,0.09702568624243701,-0.13079025837054398,0.7418418424371637,0.08881401573990391,1.0924591736351768,199.2796395470147,18.311166879131353,573,0.6408504759198547,64.08504759198547,-0.06632672168304365,399,1.7395400989659429,0.227385315661857
15,20,20,30,30,45,0.02,0.6,0.5,2,0.2,18,0.5,1.0,1.0,0.09702268758531196,-0.1307902583705445,0.741818915216415,0.0886563579777909,1.0943680723904414,196.9144004,18.093832640528305,523,0.6389856815047886,63.898568150478866,-0.06968529849613936,484,1.7394586043874942,0.22922806926107403
15,20,20,30,30,45,0.02,0.6,0.5,3,0.25,20,0.5,0.75,0.5,0.09694547919562813,-0.13068734669339857,0.7418122844216039,0.08654044527513573,1.12023319139868,184.8915701689034,16.989093334387917,1230,0.6305576766890859,63.055767668908594,-0.06525061222982798,399,1.737361068008917,0.26722378734289093
15,20,20,30,30,45,0.02,0.6,0.5,2,0.25,18,0.67,1.0,0.5,0.09702087739685905,-0.13079025837054423,0.7418050748243609,0.08871472178760559,1.0936277028421446,195.76761720842,17.9884584114152,524,0.6396942809458629,63.96942809458629,-0.06496167413551468,399,1.7394094099170028,0.2370298020805382
15,20,20,30,30,45,0.02,0.6,0.5,2,0.25,20,0.67,0.75,0.5,0.09694324844448876,-0.13068734669339857,0.7417952150480508,0.08679083216071774,1.1169756762439027,187.307717606212,17.211105372495332,1241,0.6319905008753574,63.19905008753574,-0.06525061222982798,399,1.7373004864128103,0.26054635682611543
15,20,20,30,30,45,0.02,0.6,0.5,3,0.2,20,0.5,0.75,0.5,0.09694161419226344,-0.1306873466933983,0.7417827099948343,0.08646996718521002,1.121101549450391,184.48369015427124,16.951614548137755,1230,0.6302384578902892,63.02384578902892,-0.06525061222982798,399,1.7372561050012179,0.26831857650362684
15,20,20,30,30,45,0.025,0.6,0.5,2,0.25,18,0.33,1.0,0.5,0.09701572550814497,-0.13079025837054414,0.7417656843622714,0.08827993006968042,1.098955622547155,192.2816864458925,17.668147414933895,502,0.6377388632610715,63.77388632610715,-0.06009942654607936,399,1.7392694043342027,0.24659974151288794
15,20,20,30,30,45,0.025,0.6,0.4,2,0.2,18,0.5,0.75,1.0,0.09496578899347496,-0.12803596872592177,0.7417118012889177,0.08608583544891914,1.1031523188251444,180.90408290625038,16.622695919876215,1217,0.6279737652405252,62.79737652405252,-0.060389867133405106,399,1.6840740315257614,0.2834179825805094
15,20,20,30,30,45,0.015,0.7,0.4,3,0.33,20,0.5,1.0,1.0,0.0978403213721517,-0.13191861773197747,0.741671820507826,0.09009456333072861,1.0859736454128663,197.8519895413972,18.179984699369893,560,0.6501467428294039,65.01467428294039,-0.06447660305918235,399,1.761761176652644,0.228894040402496
15,20,20,30,30,45,0.015,0.6,0.4,2,0.2,18,0.5,0.75,1.0,0.09495853371978136,-0.128035968725922,0.741655135386625,0.08633542086760063,1.0998792009759781,186.59213175344888,17.145352483760306,1285,0.6296648421861121,62.96648421861121,-0.0647656910462937,399,1.683880487206555,0.2676816197616935
15,20,20,30,30,45,0.02,0.6,0.5,3,0.33,20,0.5,0.75,0.5,0.09692359051246013,-0.13068734669339888,0.7416447954969142,0.08663646004213515,1.118739044339091,185.4562564504787,17.040980545543988,1230,0.6309848540849897,63.09848540849897,-0.06525061222982798,399,1.7367666790076242,0.26549968208351854
15,20,20,30,30,45,0.02,0.6,0.5,3,0.2,18,0.5,1.0,0.5,0.09699912238228148,-0.13079025837054425,0.7416387396947524,0.08843540249030328,1.0968358785150234,193.2061604,17.75309436128302,507,0.6380622589695775,63.80622589695775,-0.06496167413551468,399,1.7388182489109902,0.2439243884548951
15,20,20,30,30,45,0.015,0.7,0.4,2,0.33,20,0.67,1.0,0.5,0.09783325025183687,-0.1319186177319774,0.7416182183670792,0.0903551709647261,1.0827631579606014,198.13855469838836,18.206316252474554,572,0.6513527324153875,65.13527324153875,-0.06142588513712366,399,1.7615675931893087,0.22805049166860952
15,20,20,30,30,45,0.015,0.6,0.4,3,0.25,18,0.67,0.75,0.5,0.09495315785465785,-0.12803596872592202,0.7416131482389741,0.08640039863115058,1.0989898120727384,184.0510338806271,16.911859150918,1269,0.6297668085278565,62.97668085278565,-0.06171591583278313,399,1.6837370868483266,0.27464443259931176
15,20,20,30,30,45,0.025,0.6,0.4,2,0.25,18,0.67,0.75,1.0,0.0949518972160055,-0.12803596872592193,0.7416033022662772,0.08632277715569131,1.0999634203699302,182.8080369157004,16.797644146782282,1217,0.6292475002511504,62.92475002511504,-0.060389867133405106,399,1.683703460517311,0.27806103675068655
15,20,20,30,30,45,0.015,0.7,0.4,2,0.2,20,0.67,1.0,1.0,0.09782487370517945,-0.13191861773197788,0.7415547205318094,0.09018459369969913,1.0847182394691635,199.60718410101617,18.34126389758394,571,0.6508835141448694,65.08835141448695,-0.06447660305918235,399,1.7613382874931132,0.22393856448005728
15,20,20,30,30,45,0.025,0.6,0.4,2,0.2,18,0.67,0.75,0.5,0.09494529686957187,-0.12803596872592196,0.7415517515458091,0.0861885568274219,1.1015997989116337,181.41905208607545,16.670014786022406,1217,0.6285617789171338,62.856177891713386,-0.05859561499736077,399,1.683527408831195,0.2818383668530147
15,20,20,30,30,45,0.02,0.6,0.5,3,0.25,20,0.5,0.75,1.0,0.09690927768842927,-0.13068734669339896,0.7415352759114833,0.08671950535631827,1.117502657449932,187.81657016890335,17.25786220231244,1229,0.6311078527454239,63.110785274542394,-0.06997277693368331,484,1.736378076467238,0.25422936645690924
15,20,20,30,30,45,0.02,0.6,0.5,3,0.2,20,0.5,0.75,1.0,0.09690817888826109,-0.1306873466933989,0.7415268680571964,0.08664920611385774,1.1183966159011658,187.4236901542712,17.22176171794907,1229,0.6307912747916976,63.07912747916976,-0.06997277693368331,484,1.7363482453946872,0.25530397313352354
15,20,20,30,30,45,0.015,0.6,0.4,3,0.2,18,0.5,0.75,1.0,0.09494107635264082,-0.12803596872592163,0.7415187880202249,0.08628987774979077,1.100257397836805,185.82754800344887,17.075097335411247,1268,0.6293088107160417,62.93088107160417,-0.0647656910462937,399,1.683414840067587,0.269652926845766
15,20,20,30,30,45,0.02,0.6,0.5,2,0.25,18,0.67,1.0,1.0,0.09697745148399495,-0.1307902583705445,0.741473047703952,0.08888309219329575,1.0910674807880922,198.51761720842,18.24114709066048,523,0.640213647143046,64.0213647143046,-0.06968529849613936,484,1.7382294888242287,0.22446276824464578
15,20,20,30,30,45,0.025,0.6,0.5,3,0.25,18,0.33,1.0,0.5,0.09697634123028709,-0.13079025837054414,0.7414645588935358,0.08821989995161908,1.0992569849146299,191.1666951958925,17.565694445358425,484,0.6372699825392405,63.72699825392405,-0.06009942654607936,399,1.738199328284356,0.2493722051314166
15,20,20,30,30,45,0.02,0.6,0.5,2,0.25,20,0.67,0.75,1.0,0.09689982560459076,-0.1306873466933986,0.7414629499818705,0.08696292726595599,1.114265913660485,190.057717606212,17.463794051740614,1240,0.6325098670725405,63.25098670725405,-0.06997277693368331,484,1.736121473677613,0.24797908504445204
15,20,20,30,30,45,0.015,0.7,0.4,2,0.2,20,0.5,1.0,0.5,0.09780613047210696,-0.13191861773197747,0.7414126387438523,0.08980444628130733,1.0891012029152187,194.0069772,17.82667884837736,572,0.6487731175932395,64.87731175932396,-0.06142588513712366,399,1.7608252591928784,0.23923403416829842
15,20,20,30,30,45,0.025,0.7,0.4,2,0.25,20,0.5,1.0,0.5,0.0978057960598,-0.13191861773197786,0.7414101037543793,0.08975301680679762,1.0897215440717363,192.38017578125,17.677197284050706,504,0.6481985782569563,64.81985782569562,-0.05830461979314927,399,1.7608161066499526,0.24371594610862418
15,20,20,30,30,45,0.02,0.6,0.5,3,0.2,18,0.5,1.0,1.0,0.0969656853254024,-0.130790258370544,0.7413830856629041,0.08861066602680792,1.0942890926479074,196.14616039999999,18.02324153109434,506,0.6386150758709859,63.861507587098586,-0.06968529849613936,484,1.7379098711917016,0.23090997299058308
15,20,20,30,30,45,0.015,0.6,0.5,3,0.25,20,0.33,1.0,1.0,0.09696336164022079,-0.13079025837054423,0.7413653191624727,0.08892562329425947,1.0903872027904042,204.9706151732918,18.83409237535719,560,0.6415481739923982,64.15481739923982,-0.07240080337648647,532,1.7378467542777831,0.20393834440661895
15,20,20,30,30,45,0.015,0.6,0.5,2,0.2,20,0.5,1.0,1.0,0.09696198658354427,-0.13079025837054425,0.7413548057137368,0.08910093388949342,1.0882263782307877,206.89673290000002,19.011077155150947,571,0.6428068408357746,64.28068408357746,-0.07240080337648647,532,1.737809405032488,0.19861828756407018
15,20,20,30,30,45,0.015,0.6,0.5,3,0.2,20,0.33,1.0,1.0,0.09696014531104313,-0.13079025837054445,0.7413407276583508,0.08885546759323723,1.0912119190560958,204.61620635794807,18.801526886098248,560,0.6412189358181091,64.12189358181091,-0.07240080337648647,532,1.737759393172536,0.20489071758026478
15,20,20,30,30,45,0.015,0.6,0.4,2,0.25,18,0.67,0.75,1.0,0.09491816417009558,-0.12803596872592166,0.7413398368803752,0.0865681413362529,1.0964560715403262,188.3774835681271,17.309402735410924,1285,0.6309047932879798,63.090479328797976,-0.0647656910462937,399,1.6828038058502193,0.2624448137059258
15,20,20,30,30,45,0.02,0.6,0.5,3,0.33,20,0.5,0.75,1.0,0.09688296430614773,-0.13068734669339874,0.7413339298519975,0.08681526688151134,1.1159669005956885,188.3572564504787,17.30754413044965,1229,0.6315308047892152,63.15308047892152,-0.06997277693368331,484,1.7356637816554832,0.2525375625533078
15,20,20,30,30,45,0.025,0.6,0.5,2,0.33,18,0.5,1.0,0.5,0.09695349166656886,-0.13079025837054414,0.7412898550279505,0.0885716429919783,1.0946335462620884,194.6844430915479,17.888929016147895,502,0.6393997475798434,63.939974757984345,-0.06009942654607936,399,1.7375786766290235,0.23950046414214715
15,20,20,30,30,45,0.02,0.7,0.4,2,0.2,20,0.33,1.0,0.5,0.09778074092281486,-0.1319186177319777,0.7412201750133435,0.0893845389329077,1.0939334933103966,189.42708581059742,17.405847318822822,526,0.6460133882072439,64.60133882072438,-0.06074017916094576,399,1.7601304500326562,0.2516665163244252
15,20,20,30,30,45,0.025,0.6,0.4,3,0.2,18,0.5,0.75,1.0,0.09490141182105605,-0.12803596872592163,0.7412089959205558,0.08603840502403146,1.103012216399747,180.0074991562504,16.540311714923387,1199,0.627588156305666,62.7588156305666,-0.060389867133405106,399,1.6823571253024725,0.28538670336073263
15,20,20,30,30,45,0.015,0.6,0.4,3,0.25,18,0.67,0.75,1.0,0.09490119457297919,-0.1280359687259213,0.7412072991467602,0.0865120300580375,1.0969710745351107,187.4639657556271,17.225462513771774,1268,0.6304805144037368,63.048051440373676,-0.0647656910462937,399,1.6823513330963786,0.2648304826214862
15,20,20,30,30,45,0.015,0.6,0.5,3,0.33,20,0.33,1.0,1.0,0.09694204573814891,-0.13079025837054473,0.7412023414121585,0.08902087864288155,1.0889810032884994,205.45161754701473,18.87829014064079,560,0.6419871460950676,64.19871460950675,-0.07240080337648647,532,1.7372678244356452,0.20244943369779567
15,20,20,30,30,45,0.015,0.6,0.5,2,0.33,20,0.67,1.0,1.0,0.09693499651648207,-0.13079025837054434,0.7411484442660379,0.08946328540922174,1.0835170659459166,209.27096899879126,19.229238094794596,571,0.6446703097917343,64.46703097917343,-0.07240080337648647,532,1.7370763953636703,0.1918670979270617
15,20,20,30,30,45,0.02,0.6,0.5,2,0.33,20,0.67,0.75,0.5,0.09684734089564073,-0.13068734669339893,0.7410613448511655,0.08690188375593096,1.114444666903219,188.08920915216015,17.28291412398151,1241,0.6324774836166561,63.247748361665614,-0.06525061222982798,399,1.734697029527208,0.25765822408464417
15,20,20,30,30,45,0.02,0.7,0.4,2,0.33,18,0.33,1.0,0.5,0.09775978344898917,-0.13191861773197758,0.7410613083257908,0.08965598299992393,1.0903877262610808,191.07664259601964,17.55741980080407,524,0.6471583297032827,64.71583297032826,-0.06074017916094576,399,1.759557048469928,0.2469604751774353
15,20,20,30,30,45,0.025,0.7,0.4,2,0.33,20,0.67,1.0,1.0,0.09775775822778177,-0.1319186177319773,0.7410459562758526,0.09022249635720281,1.0835186585920418,196.18125839838837,18.02646657358776,504,0.6503964779185565,65.03964779185564,-0.06009942654607936,399,1.7595016436591395,0.23287371994398692
15,20,20,30,30,45,0.025,0.7,0.4,3,0.25,20,0.33,1.0,0.5,0.09775342473886406,-0.13191861773197755,0.7410131065614424,0.08936001814618623,1.0939279866634186,188.2374068977224,17.296531539469964,492,0.6458644456790662,64.58644456790663,-0.05830461979314927,399,1.7593830940111057,0.2547389212531101
15,20,20,30,30,45,0.025,0.7,0.4,3,0.2,20,0.33,1.0,0.5,0.09775231844072829,-0.1319186177319777,0.7410047203445846,0.08925587311138745,1.0951920028695215,187.6628618105974,17.243738434294517,492,0.6454254614466807,64.54254614466807,-0.05830461979314927,399,1.7593528301646657,0.2563143281915155
15,20,20,30,30,45,0.025,0.6,0.4,3,0.25,18,0.67,0.75,1.0,0.0948749974973142,-0.12803596872592202,0.7410026919888951,0.08626475545024025,1.0998118177248015,181.7380531657004,16.699326772018132,1199,0.6287920726543194,62.87920726543194,-0.060389867133405106,399,1.681652957416261,0.2804099477162289
15,20,20,30,30,45,0.015,0.7,0.4,2,0.25,20,0.67,1.0,1.0,0.09775075927701127,-0.13191861773197794,0.7409929012113644,0.09029619688754861,1.0825567703448937,200.29220317639118,18.404208103189152,569,0.6513453229492976,65.13453229492976,-0.06447660305918235,399,1.759310178257715,0.22148841899145583
15,20,20,30,30,45,0.025,0.6,0.4,3,0.2,18,0.67,0.75,0.5,0.0948736742014249,-0.12803596872592155,0.7409923566440532,0.08614270162882787,1.1013547567873723,180.54278673607544,16.58949757367335,1199,0.628188596742838,62.8188596742838,-0.05859561499736077,399,1.6816176846668345,0.28369448832173144
15,20,20,30,30,45,0.02,0.6,0.5,3,0.25,18,0.67,1.0,1.0,0.09690953092142585,-0.13079025837054445,0.7409537386711903,0.08882719287841044,1.090989456956934,197.60362595842003,18.157163366368028,506,0.6397761924775531,63.977619247755314,-0.06968529849613936,484,1.7363849514733807,0.22646297094065776
15,20,20,30,30,45,0.025,0.6,0.5,3,0.33,18,0.5,1.0,0.5,0.0969086107919892,-0.13079025837054434,0.7409467035185112,0.08849390867579703,1.0950879246052965,193.2985098175479,17.761580053046384,484,0.6388259288344209,63.88259288344209,-0.06009942654607936,399,1.7363599710142466,0.24297778152575272
15,20,20,30,30,45,0.02,0.6,0.5,3,0.25,18,0.67,1.0,0.5,0.09690675906986335,-0.13079025837054437,0.7409325455670785,0.08865644532435427,1.0930593789918475,194.77862595842,17.897583177688784,507,0.6392436220550178,63.92436220550179,-0.06496167413551468,399,1.7363096995095484,0.23888352983504807
15,20,20,30,30,45,0.015,0.7,0.4,2,0.25,20,0.5,1.0,0.5,0.0977401317247184,-0.13191861773197755,0.7409123397828467,0.08991997253498339,1.0869679890826542,194.74892578125002,17.89485412367335,570,0.6492582173414634,64.92582173414634,-0.06142588513712366,399,1.7590194708091969,0.23668847694841272
15,20,20,30,30,45,0.015,0.6,0.4,2,0.2,18,0.67,0.75,0.5,0.09485906064551775,-0.1280359687259216,0.740878220311485,0.08635652464492674,1.0984585245359397,184.09955532678896,16.916317630970987,1286,0.6296033272246038,62.96033272246038,-0.06171591583278313,399,1.681228185065426,0.273775750270234
15,20,20,30,30,45,0.015,0.6,0.5,2,0.25,20,0.5,1.0,1.0,0.09689608336215239,-0.1307902583705447,0.7408509209274134,0.0891782875712933,1.0865434401248075,207.3726318359375,19.054805981905957,571,0.643160377354689,64.3160377354689,-0.07240080337648647,532,1.7360198862616683,0.19680253797509573
15,20,20,30,30,45,0.02,0.7,0.4,2,0.2,20,0.33,1.0,1.0,0.0977264183463673,-0.13191861773197738,0.7408083864623317,0.08945265157863586,1.0924932533772704,190.71708581059744,17.524381281086974,525,0.6462581065171031,64.62581065171031,-0.06310885060411442,399,1.758644394372685,0.24769870890548956
15,20,20,30,30,45,0.025,0.7,0.4,3,0.33,20,0.33,1.0,0.5,0.09772022874319686,-0.13191861773197808,0.7407614666016071,0.08950232483399001,1.0918177703702057,189.0336233960196,17.369693319596518,492,0.6464497418159587,64.64497418159587,-0.05830461979314927,399,1.758475116879589,0.2522924278894772
15,20,20,30,30,45,0.025,0.6,0.5,2,0.2,20,0.33,1.0,1.0,0.09687915253030033,-0.1307902583705449,0.7407214706758187,0.0883358966697649,1.0967132975677325,193.4993143579481,17.78003133817372,504,0.6380505341131795,63.80505341131795,-0.06369028341541239,399,1.7355603224274105,0.242199010129239
15,20,20,30,30,45,0.02,0.7,0.4,2,0.25,20,0.33,1.0,0.5,0.09771056288696145,-0.13191861773197786,0.7406881952438457,0.08950379837724541,1.0916918014487578,190.18968689772242,17.475920286639777,524,0.6465222414537141,64.6522241453714,-0.06074017916094576,399,1.7582107873115396,0.24903234752041842
15,20,20,30,30,45,0.02,0.6,0.5,2,0.33,20,0.67,0.75,1.0,0.09678472111305281,-0.13068734669339832,0.7405821876552177,0.0870729138918503,1.1115364903632965,190.79120915216018,17.53119223718906,1240,0.6329883991096139,63.29883991096139,-0.06997277693368331,484,1.7329983987859037,0.24507637715434644
15,20,20,30,30,45,0.025,0.7,0.4,2,0.2,20,0.5,1.0,1.0,0.09769505287679103,-0.13191861773197763,0.7405706226795108,0.08966801204845529,1.0895195582567176,191.99697719999998,17.641986395547168,504,0.647789402804507,64.7789402804507,-0.06009942654607936,399,1.7577866873061097,0.24393279168886223
15,20,20,30,30,45,0.015,0.7,0.4,3,0.25,20,0.33,1.0,0.5,0.09769458882115178,-0.13191861773197763,0.7405671049376846,0.08952938040290771,1.0912014400356431,190.7322968977224,17.525778979092607,560,0.646957738785052,64.69577387850521,-0.06142588513712366,399,1.7577739992520676,0.2474154964406729
15,20,20,30,30,45,0.02,0.7,0.4,2,0.33,18,0.33,1.0,1.0,0.09768944018569359,-0.13191861773197755,0.7405280760610434,0.08972328513021936,1.0887858156766395,192.32664259601964,17.67227829137011,523,0.6473960057596206,64.73960057596206,-0.06310885060411442,399,1.7576332305406304,0.2429814881957067
15,20,20,30,30,45,0.015,0.7,0.4,3,0.2,20,0.33,1.0,0.5,0.0976889868249271,-0.13191861773197783,0.7405246393909625,0.08942537435245262,1.0924079158998548,190.1777518105974,17.474823609766215,561,0.6465152334259059,64.6515233425906,-0.06142588513712366,399,1.7576208355280047,0.24890169197374218
15,20,20,30,30,45,0.025,0.6,0.5,2,0.33,18,0.33,1.0,1.0,0.09685245696689782,-0.1307902583705449,0.7405173609528539,0.08851950446724947,1.094136908580768,194.7664819470147,17.89646730343324,502,0.6389039585450675,63.89039585450676,-0.06369028341541239,399,1.7348358509640858,0.2385018214484887
15,20,20,30,30,45,0.015,0.6,0.5,2,0.25,18,0.33,1.0,0.5,0.0968514846737778,-0.1307902583705441,0.740509926965556,0.0886389322346081,1.092651752814811,197.9271464458925,18.18689062625465,572,0.6397862376008602,63.978623760086016,-0.06632672168304365,399,1.7348094678976667,0.2297816877765499
15,20,20,30,30,45,0.02,0.6,0.5,2,0.2,20,0.5,0.75,0.5,0.09675765119912638,-0.1306873466933988,0.7403750527289094,0.08650992195733916,1.1184572706797806,185.13049015427123,17.011046925496245,1241,0.6304431762001484,63.044317620014844,-0.06525061222982798,399,1.732264394151266,0.2651279479169461
15,20,20,30,30,45,0.025,0.6,0.5,3,0.33,18,0.33,1.0,1.0,0.09682989524673902,-0.1307902583705444,0.7403448578900149,0.08843900603312689,1.094877696957258,193.3411664730147,17.765499636293995,484,0.6383086643640816,63.830866436408165,-0.06369028341541239,399,1.7342237007217998,0.24225834839982802
15,20,20,30,30,45,0.02,0.7,0.4,3,0.33,18,0.33,1.0,0.5,0.09766466086806491,-0.1319186177319773,0.7403402381496514,0.0895405907253013,1.0907305846092439,189.2762219640196,17.39198492386369,507,0.6463469984948319,64.63469984948318,-0.06074017916094576,399,1.7569558311153157,0.25120245130950797
15,20,20,30,30,45,0.015,0.7,0.4,3,0.33,20,0.33,1.0,0.5,0.09766139311947097,-0.13191861773197763,0.740315467206396,0.08967143264402089,1.0891026298996334,191.52851339601963,17.598940759219165,561,0.6475430349219446,64.75430349219447,-0.06142588513712366,399,1.756866510998576,0.24496900530558746
15,20,20,30,30,45,0.02,0.7,0.4,3,0.33,18,0.33,1.0,1.0,0.0976559886852355,-0.1319186177319777,0.740274499264733,0.08961065106192986,1.0897810419628078,190.62622196401963,17.516032093675012,506,0.6466022801849728,64.66022801849728,-0.06310885060411442,399,1.7567187928258137,0.24741529733024897
15,20,20,30,30,45,0.015,0.6,0.5,3,0.25,18,0.33,1.0,0.5,0.09681741601975902,-0.13079025837054428,0.7402494438497386,0.08857955077862532,1.092999627664871,196.9096001958925,18.093391565169746,555,0.6393455969758601,63.93455969758601,-0.06632672168304365,399,1.7338851646581537,0.2323261764932794
15,20,20,30,30,45,0.025,0.6,0.5,2,0.25,20,0.33,1.0,1.0,0.09681426345829824,-0.13079025837054425,0.7402253399027013,0.08841687827341338,1.0949749114520584,194.1012651732918,17.83534266781002,504,0.6384268923578912,63.842689235789116,-0.06369028341541239,399,1.7337996480961784,0.24004353946703388
15,20,20,30,30,45,0.015,0.6,0.4,3,0.2,18,0.67,0.75,0.5,0.09477400687513216,-0.12803596872592188,0.7402139244012641,0.08630962295379838,1.0980699907108247,183.28590357678894,16.841553781489853,1269,0.62923229927566,62.923229927566005,-0.06171591583278313,399,1.6789622402511144,0.27535436984444656
15,20,20,30,30,45,0.02,0.6,0.5,2,0.2,18,0.67,1.0,0.5,0.09681126661872863,-0.13079025837054412,0.7402024265786751,0.08861451902240101,1.0924989232775224,194.82887561510802,17.9022004574637,524,0.6390860711617237,63.90860711617237,-0.06496167413551468,399,1.7337183579072692,0.23801489245339763
15,20,20,30,30,45,0.02,0.7,0.4,2,0.25,20,0.33,1.0,1.0,0.09764022277766671,-0.13191861773197777,0.7401549868877848,0.08957121471522388,1.0900848345988925,191.43968689772242,17.590778777205816,523,0.646759917510052,64.6759917510052,-0.06310885060411442,399,1.756287907924674,0.24505338444737662
15,20,20,30,30,45,0.025,0.7,0.4,2,0.33,20,0.5,1.0,0.5,0.09763428061609347,-0.13191861773197777,0.7401099427410571,0.08991508352187974,1.0858498573527473,193.5064991413972,17.78069152487933,504,0.6488534135336294,64.88534135336293,-0.05830461979314927,399,1.7561255235214324,0.23931095787044349
15,20,20,30,30,45,0.025,0.6,0.5,2,0.2,18,0.33,1.0,0.5,0.09679278390908386,-0.13079025837054423,0.74006111093426,0.08816987219825778,1.0977988455221608,191.246734161868,17.573048969213154,502,0.6370438537181609,63.70438537181609,-0.06009942654607936,399,1.7332170572753327,0.24774812145649866
15,20,20,30,30,45,0.025,0.6,0.4,2,0.2,18,0.67,0.75,1.0,0.09475337303980758,-0.12803596872592196,0.7400527678486956,0.08621996239114131,1.0989725628730156,181.81905208607543,16.706769503003535,1217,0.6286322014523451,62.86322014523451,-0.060389867133405106,399,1.67841278979804,0.27923674164646733
15,20,20,30,30,45,0.02,0.6,0.5,2,0.25,20,0.5,0.75,0.5,0.09671072691597349,-0.13068734669339874,0.7400159951434574,0.0865910863461067,1.1168670009453205,185.68844516890337,17.062315622123762,1241,0.6308102074989451,63.08102074989451,-0.06525061222982798,399,1.7309924595297712,0.2632308294326688
15,20,20,30,30,45,0.02,0.6,0.5,2,0.2,18,0.67,1.0,1.0,0.09677985058349159,-0.13079025837054487,0.7399622249334685,0.08878358393821024,1.0900646976680557,197.608875615108,18.157645740482565,523,0.6396107190490475,63.961071904904756,-0.06968529849613936,484,1.7328663204625068,0.22545698597949898
15,20,20,30,30,45,0.015,0.6,0.4,2,0.2,18,0.67,0.75,1.0,0.09474109994153812,-0.1280359687259217,0.7399569112047275,0.0864663399583401,1.0956992048834822,187.48000972678898,17.226936742820044,1285,0.6303003244077023,63.030032440770235,-0.0647656910462937,399,1.6780860227316454,0.2635358678080046
15,20,20,30,30,45,0.025,0.7,0.4,2,0.25,20,0.5,1.0,1.0,0.09761337083698773,-0.13191861773197786,0.7399514376000444,0.0897831964607681,1.0872120250211978,192.78017578125,17.71395200103184,504,0.6482690007921674,64.82690007921674,-0.06009942654607936,399,1.7555541806641575,0.24115463844485535
